CollectibleId,Title,Sport,Purchase Price (USD),Purchase Date MM-DD-YYYY,Player,Set,Year,Card Manufacturer,Card Number,Card Condition,Professional Grader,Grade,Certification Number,Exclude
2a041aa2-baba-471e-bac0-59cd8f82a657,Rico Lewis #CA-RL Autograph 2022-23 Topps Stadium Club Chrome UEFA Competitions,Soccer,1.0,10-18-2023,Rico Lewis,2022-23 Topps Stadium Club Chrome UEFA Competitions,2022,,CA-RL,,,,,
54ddc08d-f9a6-41ad-b387-8ededb171e85,Phil Foden #96 Teal /49 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Phil Foden,2020-21 Panini Prizm Premier League,2022,,96,,,,,
e657349e-417e-4af6-be18-6d8a23670f36,Gareth Bale #459 2010-11 Futera Unique World Football,Soccer,1.0,10-18-2023,Gareth Bale,2010-11 Futera Unique World Football,2022,,459,,,,,
eabde9fc-ad6b-4cef-9cd8-6602aefd8bc6,Rico Lewis #CA-RL Blue /75 Autograph 2022-23 Topps Stadium Club Chrome UEFA,Soccer,1.0,10-18-2023,Rico Lewis,2022-23 Topps Stadium Club Chrome UEFA Competitions,2022,,CA-RL,,,,,
065489ef-58b9-49d9-9e7e-b915a93ba3ec,Oleksandr Zinchenko #CA-OZ Blue /150 Autograph 2020-21 Topps Chrome UCL,Soccer,1.0,10-18-2023,Oleksandr Zinchenko,2020-21 Topps Chrome UEFA Champions League,2022,,CA-OZ,,,,,
da4b1672-6a0e-44b1-8412-8ef271c2d41d,Eduardo Camavinga #U23-EC U23 /100 Autograph 2020-21 Topps Merlin Chrome UCL,Soccer,1.0,10-18-2023,Eduardo Camavinga,2020-21 Topps Merlin Chrome UEFA Champions League,2022,,U23-EC,,,,,
7f982e1e-1bb8-447a-b041-40b78563dcab,Ronaldinho #80 2008 Football Life,Soccer,1.0,10-18-2023,Ronaldinho,2008 Football Life,2022,,80,,,,,
2721b0a3-e8df-4f08-b089-cfa8527ba7b5,Kevin De Bruyne #CE-KDB Cutting Edge /50 Patch 2020-21 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Kevin De Bruyne,2020-21 Panini Obsidian Soccer,2022,,CE-KDB,,,,,
c0cec492-bcae-3bae-86af-90cd168fa525,Jack Grealish Topps Premier Club 2015/16 Future Star Rookie Soccer Card,Soccer,19.9,06-07-2021,Harry Kane,,,Topps,#11,,,,,
a5047ddf-e551-36b7-857b-576d462b28a6,2022-23 Panini Immaculate Shawdowbox Autographs Timothy Weah 23/25 USA Juventus,Soccer,25.49,10-14-2023,,,,,,,,,,
9837aafc-4a00-386b-97e2-3d83cb317d0d,2021-22 Topps Merlin UEFA Champions Declan Rice U23 Stars U23-20 Autograph GM,Soccer,50.0,10-13-2023,,2021 Topps,,,,,,,,
0cac8b9f-bc05-3350-b896-8f3f13956944,2022-23 Panini Obsidian JULIAN ALVAREZ /115 Rookie RC Base Set Argentina #113,Soccer,10.5,09-08-2023,,2022-23 Panini Obsidian,,,,,,,,
15322b9f-d2aa-4785-b055-757b6632bcc0,Mikel Arteta #152 Captain 2015-16 Topps Premier Club,Soccer,1.0,10-18-2023,Mikel Arteta,2015-16 Topps Premier Club,2022,,152,,,,,
2b402002-bb56-42d9-9e73-0fe8af7f6b55,Kylian Mbappe #CL11 100 Club 2020-21 Topps Match Attax Champions League,Soccer,1.0,10-18-2023,Kylian Mbappe,2020-21 Topps Match Attax Champions League,2022,,CL11,,,,,
a8189409-dc78-490b-a89e-8ecfbc411d5d,Cristiano Ronaldo # 2004-05 Bimbo Cards,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2004-05 Bimbo Cards,2022,,,,,,,
b12fa35c-6318-43bc-a83d-8e30d873eea6,Thibaut Courtois #20 Xtra Points /299 Patch 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Thibaut Courtois,2020-21 Panini Chronicles Soccer,2022,,20,,,,,
ffed4ccd-cfa9-4889-b2eb-abf7e15530de,Cristiano Ronaldo # 2006-07 Bimbo Cards,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2006-07 Bimbo Cards,2022,,,,,,,
39577395-f8f8-33c0-b617-f65d365bdbee,2021-22 Panini Chronicles Bukayo Saka XR Blue Foil /99 #103,Soccer,15.5,08-08-2022,,2021-22 Panini Chronicles,,,,,,,,
bb43ab61-5b6b-492f-9f1e-433ff631e2b6,Solly March #175 Blue /199 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Solly March,2020-21 Panini Prizm Premier League,2022,,175,,,,,
d9a1c14a-dd7d-4acb-8a16-4fd2c6e90c39,Loftus Versfeld Stadium #196 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Loftus Versfeld Stadium,2010 Panini Premium World Cup,2022,,196,,,,,
7d90c04f-eaf0-4abb-be96-1662680bc450,Georgios Karagounis #117 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Georgios Karagounis,2010 Panini Premium World Cup,2022,,117,,,,,
9f3b21fd-aea4-4b6f-9345-fd0a3747465a,Durban Stadium #188 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Durban Stadium,2010 Panini Premium World Cup,2022,,188,,,,,
1619372f-db85-4526-bf17-1458f511c32a,Rafael Marquez #140 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Rafael Marquez,2010 Panini Premium World Cup,2022,,140,,,,,
c6e8b27a-319b-4431-b54e-dffeb2c8660a,Alejandro Marque #BAC-AM Autograph 2021-22 Topps Merlin Chrome UCL,Soccer,1.0,10-18-2023,Alejandro Marque,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,BAC-AM,,,,,
c8f63a0c-dbb9-418d-b483-5880c92bf235,Alexander Frei #122 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Alexander Frei,2010 Panini Premium World Cup,2022,,122,,,,,
90f0bbba-c57f-45ce-8d67-6864a6c992ae,Aaron Mokoena #167 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Aaron Mokoena,2010 Panini Premium World Cup,2022,,167,,,,,
318721d9-26b6-4295-9a60-42429b3ca7dc,Peter Odemwingie #154 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Peter Odemwingie,2010 Panini Premium World Cup,2022,,154,,,,,
a638ffab-0c37-4f87-87d7-014f971d2712,Bukayo Saka #103 Blue /99 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Bukayo Saka,2021-22 Panini Chronicles Soccer,2022,,103,,,,,
56287a1b-2f63-41cc-899b-800718a82639,Jong Tae-Se #136 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Jong Tae-Se,2010 Panini Premium World Cup,2022,,136,,,,,
d9f20412-9527-429d-8391-0a264dd16796,Nelson Mandela Bay Stadium #192 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Nelson Mandela Bay Stadium,2010 Panini Premium World Cup,2022,,192,,,,,
9ccd6cc6-b3d9-4d6f-8db2-bc93f611ce7f,Martin krtel #165 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Martin krtel,2010 Panini Premium World Cup,2022,,165,,,,,
50a165cf-53a0-47de-a8ba-1b101aee43ea,Royal Bafokeng Stadium #195 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Royal Bafokeng Stadium,2010 Panini Premium World Cup,2022,,195,,,,,
f34ebb69-081f-467e-ab8a-57afb4ad354e,Emile Smith-Rowe #PS-ESR Silver Autograph 2022-23 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Emile Smith-Rowe,2022-23 Panini Prizm Premier League,2022,,PS-ESR,,,,,
a2851af5-7481-42e1-bbcd-67e39d9eb4dc,Ellis Park Stadium #189 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Ellis Park Stadium,2010 Panini Premium World Cup,2022,,189,,,,,
089becc7-61ea-4911-82ca-e9856125c319,Luka Modri? #HT-LMO Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Luka Modri?,2019-20 Panini Chronicles Soccer,2022,,HT-LMO,,,,,
c3940ca9-4c8d-4878-8871-2ff3e94dfc58,Soccer City #190 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Soccer City,2010 Panini Premium World Cup,2022,,190,,,,,
390ece4d-21f6-4c3e-b659-4b5d82136735,Pablo Torre #AU-PT Gold /50 Autograph 2022-23 Topps Chrome FC Barcelona,Soccer,1.0,10-18-2023,Pablo Torre,2022-23 Topps Chrome FC Barcelona,2022,,AU-PT,,,,,
b2183a6d-16fa-496d-9135-779e89932b1a,Rodri #S-RRI Hyper Autograph 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Rodri,2021-22 Panini Prizm Premier League,2022,,S-RRI,,,,,
55db59a6-8244-4d15-8752-50ee4b9d4656,William Saliba #221 Tie Dye /49 2022-23 Panini Select Soccer,Soccer,1.0,10-18-2023,William Saliba,2022-23 Panini Select Soccer,2022,,221,,,,,
81571d6f-e3f1-4e55-8bc8-d06a8189aa46,Fábio Vieira #40 Aqua /199 2020-21 Topps Merlin Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Fábio Vieira,2020-21 Topps Merlin Chrome UEFA Champions League,2022,,40,,,,,
e1487661-1f54-4fc2-b4fa-b949b4d654b0,James Maddison #126 Teal Cracked Ice /75 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,James Maddison,2020-21 Panini Prizm Premier League,2022,,126,,,,,
87382c79-e6c6-48ce-8894-4c4205234ce3,Kaoru Mitoma #11 Vitreous Gold /10 2022-23 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Kaoru Mitoma,2022-23 Panini Obsidian Soccer,2022,,11,,,,,
531676d0-026b-4dd0-9d2e-639917d3ab7a,Nico Schlotterbeck #121 Black /150 Autograph 2021-22 Topps Finest Bundesliga,Soccer,1.0,10-18-2023,Nico Schlotterbeck,2021-22 Topps Finest Bundesliga,2022,,121,,,,,
966bcb50-4420-4367-8439-bf65344c85b7,Giovanni Reyna #102 Yellow /225 2021-22 Topps Merlin Chrome UCL,Soccer,1.0,10-18-2023,Giovanni Reyna,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,102,,,,,
d9b39d47-80d2-4304-b945-7ba1ee6122d4,Switzerland #30 Red /149 2014 Panini Prizm World Cup Soccer,Soccer,1.0,10-18-2023,Switzerland,2014 Panini Prizm World Cup Soccer,2022,,30,,,,,
ef8938f3-12ce-40f2-abbd-6d7be77eefc8,Erling Haaland #FS-EH Teal /150 2020-21 Topps Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Erling Haaland,2020-21 Topps Chrome UEFA Champions League,2022,,FS-EH,,,,,
b69ca46f-52e8-4f0b-9c42-da9274bb34d9,Bukayo Saka #VC14 Victory Game Used /32 Patch 2022-23 Futera Unique World,Soccer,1.0,10-18-2023,Bukayo Saka,2022-23 Futera Unique World Football,2022,,VC14,,,,,
f3c40290-c4d7-4081-9001-20c67c92e05b,Rodrygo #226 Cracked Ice Orange /23 2022-23 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Rodrygo,2022-23 Panini Chronicles Soccer,2022,,226,,,,,
8e82a119-8e8f-40e1-90bf-8e39a475c8a6,Jordan Pickford #S-JP Hyper 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Jordan Pickford,2022 Panini Prizm World Cup,2022,,S-JP,,,,,
39898041-f6f6-414f-a909-72d30bf24b5c,Aaron Ramsdale #AFC02 Blue /10 2022-23 Futera Arsenal Premium Football Cards,Soccer,1.0,10-18-2023,Aaron Ramsdale,2022-23 Futera Arsenal Premium Football Cards,2022,,AFC02,,,,,
94db48b2-8c8c-4ac6-a08e-01487a4e31fc,Declan Rice #188 Cracked Ice /23 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Declan Rice,2020-21 Panini Prizm Premier League,2022,,188,,,,,
53dbe0e5-fd02-316a-8726-712244f4367f,2020 Panini Select Kylian Mbappe Terrace Purple Parallel,Soccer,34.0,05-14-2021,Kylian Mbappe,Panini Select,,Panini,,,,,,
5d0a43ac-43d6-3caf-8903-0f4af41b8768,2006 Panini FIFA World Cup #109 Thierry Henry NM-MT OR BETTER *GMCARDS*,Soccer,20.5,06-10-2021,Thierry Henry,,,Panini Fifa World Cup,109,NM-MT OR BETTER,,,,
2058da86-1c0f-412b-844c-7eb8d20c8615,Bukayo Saka #SRA12 /9 2021 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Bukayo Saka,2021 Futera Unique Arsenal Season Review,2022,,SRA12,,,,,
1cb12dd7-9c90-4db6-878e-a3d3d487a2bb,Charles De Ketelaere #AA-CD Archival Autographs /250 2021-22 Topps Museum UCL,Soccer,1.0,10-18-2023,Charles De Ketelaere,2021-22 Topps Museum UEFA Champions League,2022,,AA-CD,,,,,
6dbac975-e692-4b74-b712-038efbb88695,Diego Maradona #8 (4-4) 2005 Chinese Magazine,Soccer,1.0,10-18-2023,Diego Maradona,2005 Chinese Magazine,2022,,8 (4-4),,,,,
ca33379d-1afc-4563-8f59-6901b15a9e96,Virgil Van Dijk #92 2015-16 Topps Premier Club,Soccer,1.0,10-18-2023,Virgil Van Dijk,2015-16 Topps Premier Club,2022,,92,,,,,
a5bbe487-5855-3ce7-b971-c361a9518866,2022-23 ERLING HAALAND 49/75 PANINI SELECT FIFA MEZZANINE PURPLE,Soccer,15.5,09-06-2023,,,,,,,,,,
8c1affc4-1f23-380e-8c5c-d4b4ccbce350,Paulo Futre 2020-21 Chronicles National Treasures Treasured Signatures 162/289,Soccer,30.0,10-16-2023,,2020-21 Panini Chronicles National Treasures Socce,,,,,,,,
5031e7a9-0ed9-4fd3-ae84-ec920fb73b3d,Reiss Nelson #RT13 Rookie Ticket Red 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Reiss Nelson,2019-20 Panini Chronicles Soccer,2022,,RT13,,,,,
44552b85-e887-4718-aeff-8e8dc81ec353,Sergio Aguero #160 Superstar 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Sergio Aguero,2014-15 Topps Premier Club,2022,,160,,,,,
ac76be90-d04e-40d8-bee5-805a203a650d,Sadio Mane #96 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Sadio Mane,2014-15 Topps Premier Club,2022,,96,,,,,
9fb31d16-3670-471a-a33f-bcec3e5113bd,Phil Foden #E-8 Emergent 2019-20 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Phil Foden,2019-20 Panini Prizm Premier League,2022,,E-8,,,,,
dd89c8ee-0872-4486-9abd-88f1e62f7bc7,Bastian Schweinsteiger #79 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Bastian Schweinsteiger,2006 Panini World Cup Soccer,2022,,79,,,,,
a7a9b990-ddae-4797-a0ac-77ff96360ea6,Gianluigi Buffon #120 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Gianluigi Buffon,2006 Panini World Cup Soccer,2022,,120,,,,,
169a91f6-3da3-4f03-b59d-ecc653517c80,Frank Lampard #94 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Frank Lampard,2006 Panini World Cup Soccer,2022,,94,,,,,
3a4762fd-84db-4a3d-af2d-ffe5c88221d3,Patrick Vieira #105 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Patrick Vieira,2006 Panini World Cup Soccer,2022,,105,,,,,
1bd207cf-b380-43a3-b47d-4cfcaaa32a5a,Mauro German Camoranesi #124 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Mauro German Camoranesi,2006 Panini World Cup Soccer,2022,,124,,,,,
706698ca-497b-44dd-b8c5-9b25c6446d11,John Stones #40 Future Star 2015-16 Topps Premier Club,Soccer,1.0,10-18-2023,John Stones,2015-16 Topps Premier Club,2022,,40,,,,,
604fd041-f7f4-4c93-b29d-303d4fbb0b33,Kylian Mbappe #51 Purple Name Plate 2020 Panini Select UEFA Euro,Soccer,1.0,10-18-2023,Kylian Mbappe,2020 Panini Select UEFA Euro,2022,,51,,,,,
d1e48c19-3c7b-4360-bdd2-2e080b4afa06,Kylian Mbappe #132 2018-19 Panini Donruss Soccer,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Panini Donruss Soccer,2022,,132,,,,,
5598df22-bd08-4778-b238-ab4e67a35bfe,Roberto Baggio #70 2002 FIFA World Cup Japan,Soccer,1.0,10-18-2023,Roberto Baggio,2002 FIFA World Cup Japan,2022,,70,,,,,
a0631e26-f4db-44a9-a89c-cce1adf1a779,Frenkie De Jong #91 Orange Variant 2020 Panini Select UEFA Euro,Soccer,1.0,10-18-2023,Frenkie De Jong,2020 Panini Select UEFA Euro,2022,,91,,,,,
90d4556a-2283-40c8-b5ef-174ee464c4b2,Fredrik Ljungberg #175 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Fredrik Ljungberg,2006 Panini World Cup Soccer,2022,,175,,,,,
69dd1e3c-4552-4bac-a72c-974d42536b50,Zlatan Ibrahimovic #166 2006 Panini FIFA World Cup 2006 Stickers,Soccer,1.0,10-18-2023,Zlatan Ibrahimovic,2006 Panini FIFA World Cup 2006 Stickers,2022,,166,,,,,
62f63109-8163-4b74-81e2-dfb9f6244cea,Mario Balotelli #130 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Mario Balotelli,2010 Panini Premium World Cup,2022,,130,,,,,
85a978dd-2a66-4325-a639-d1c10a874df6,Kylian Mbappe #112 2021 Panini Mosaic UEFA Euro 2020,Soccer,1.0,10-18-2023,Kylian Mbappe,2021 Panini Mosaic UEFA Euro 2020,2022,,112,,,,,
e44e5610-06d2-4fc2-83fb-dcd5b4b1b86e,Francisco Trincao #8 2020-21 Topps Stadium Club Chrome UEFA UCL,Soccer,1.0,10-18-2023,Francisco Trincao,2020-21 Topps Stadium Club Chrome UEFA UCL,2022,,8,,,,,
bdc11e80-ace6-49cd-ae62-32f7249cc184,Sergio Ramos #46 2008 Panini UEFA Euro,Soccer,1.0,10-18-2023,Sergio Ramos,2008 Panini UEFA Euro,2022,,46,,,,,
a5996ade-da9e-4583-a047-d96582770e35,Kylian Mbappe #E-KM Eruption /149 2021-22 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Kylian Mbappe,2021-22 Panini Obsidian Soccer,2022,,E-KM,,,,,
f0d30727-cb95-454e-853a-3823d70b2116,Konrad De La Fuente #34 2020-21 Topps Stadium Club Chrome UEFA UCL,Soccer,1.0,10-18-2023,Konrad De La Fuente,2020-21 Topps Stadium Club Chrome UEFA UCL,2022,,34,,,,,
374458c4-a17a-4e66-b354-2e69f82af34f,Douglas Luiz #23 2020-21 Panini Revolution Premier League,Soccer,1.0,10-18-2023,Douglas Luiz,2020-21 Panini Revolution Premier League,2022,,23,,,,,
3947dc7f-be52-48bd-a1ea-4b56f1482fef,Ansu Fati #146 Press Proof /49 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Ansu Fati,2021-22 Panini Donruss Road To Qatar,2022,,146,,,,,
caeefd3c-d2e1-46b9-a630-35a63306731e,Manuel Locatelli #141 Orange /25 2021-22 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Manuel Locatelli,2021-22 Panini Obsidian Soccer,2022,,141,,,,,
e3b7aadb-50b4-44a9-9c99-23276558fd2e,Kylian Mbappe #60 Press Proof Gold /349 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Kylian Mbappe,2021-22 Panini Donruss Road To Qatar,2022,,60,,,,,
1489aeaa-c376-4b73-8904-f600f29b4508,Harry Kewell #50 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Harry Kewell,2006 Panini World Cup Soccer,2022,,50,,,,,
a7e16c0c-5708-4448-9b08-70d05fc30250,Jadon Sancho #52 Press Proof Gold /349 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Jadon Sancho,2021-22 Panini Donruss Road To Qatar,2022,,52,,,,,
0b2c2a7a-8854-4d75-a5f2-c35fb3e95a9d,Kylian Mbappe #250 2017-18 Panini FIFA 365 Stickers,Soccer,1.0,10-18-2023,Kylian Mbappe,2017-18 Panini FIFA 365 Stickers,2022,,250,,,,,
7f819231-193f-4492-be68-22a0e801b707,Kylian Mbappe #324 2018-19 Topps UEFA Champions League Stickers,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Topps UEFA Champions League Stickers,2022,,324,,,,,
e1773e04-e4a8-4427-94fc-2a0d43178ea1,Josh Sargent #111 Red Lazers 2021-22 Panini Score Soccer,Soccer,1.0,10-18-2023,Josh Sargent,2021-22 Panini Score Soccer,2022,,111,,,,,
de718222-a2a4-4edb-8120-9d0594c7b48e,Adriano #58 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Adriano,2010 Panini Premium World Cup,2022,,58,,,,,
07535bf9-3a6f-4cae-ba53-56c7b5815d2f,Patrick Vieira #54 2002 FIFA World Cup Japan,Soccer,1.0,10-18-2023,Patrick Vieira,2002 FIFA World Cup Japan,2022,,54,,,,,
2f4817cb-8ee2-45e9-89d3-00d44a212a92,Kyle Edwards #266 Gold /10 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Kyle Edwards,2020-21 Panini Prizm Premier League,2022,,266,,,,,
986f4388-1ca8-4829-b42a-d2fb2e38f626,Marley Ake #CA-MA Chrome Autograph 2020-21 Topps Stadium Club Chrome UCL,Soccer,1.0,10-18-2023,Marley Ake,2020-21 Topps Stadium Club Chrome UEFA UCL,2022,,CA-MA,,,,,
b9dd9fe3-de37-47e8-af78-7c8f38e4b0e7,Italia Team Card #21 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Italia Team Card,2006 Panini World Cup Soccer,2022,,21,,,,,
3b7fe2f8-4871-42a9-9675-f70b525bdc44,N'golo Kante/Granit Xhaka #9 Derby Days 2020-21 Panini Revolution,Soccer,1.0,10-18-2023,N'golo Kante/Granit Xhaka,2020-21 Panini Revolution,2022,,9,,,,,
ed7922e8-c9e7-4026-b6a6-32f70c74f3c5,Charlie Patino #SRA17 Silver /15 2022 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Charlie Patino,2022 Futera Unique Arsenal Season Review,2022,,SRA17,,,,,
a60355fd-ca83-4421-a51e-25fa6ee2a258,Albert Sambi Lokonga #SRA15 Gold /30 2022 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Albert Sambi Lokonga,2022 Futera Unique Arsenal Season Review,2022,,SRA15,,,,,
cc88346d-0136-4a06-abdb-282b8731a350,Granit Xhaka #SRA16 Red /9 2022 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Granit Xhaka,2022 Futera Unique Arsenal Season Review,2022,,SRA16,,,,,
c3761df8-1f17-4a81-ab71-d8d4f0f736be,Antony #26 Red 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Antony,2022 Panini Prizm World Cup,2022,,26,,,,,
679de2d1-435f-4b21-89df-9cd00df50c94,Bukayo Saka #1 Vortex 2021-22 Panini Revolutions Premier League Soccer,Soccer,1.0,10-18-2023,Bukayo Saka,2021-22 Panini Revolutions Premier League Soccer,2022,,1,,,,,
d049f22a-a868-4dce-8a5c-f5ab7ad9d1f7,Karim Adeyemi #119 Starball 2021-22 Topps Chrome UCL 1st Edition,Soccer,1.0,10-18-2023,Karim Adeyemi,2021-22 Topps Chrome UEFA Champions League 1st Edition,2022,,119,,,,,
b861806e-e7c5-4401-8e4d-bf252292c979,Naci Unvar #BCA-NU 2021-22 Topps Merlin Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Naci Unvar,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,BCA-NU,,,,,
1a9376ac-a31b-48aa-a16e-151c5ff45b7c,Lionel Messi #47 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Lionel Messi,2006 Panini World Cup Soccer,2022,,47,,,,,
39afffed-087b-4b73-b4b9-33d6dd5e0567,Weston Mckennie #PF-14 Prophecy Fulfilled 2021-22 Topps Merlin Chrome UCL,Soccer,1.0,10-18-2023,Weston Mckennie,2021-22 Topps Merlin Chrome UEFA Champions League,2022,,PF-14,,,,,
9e7e3e65-57eb-473f-b313-f6e393ec63dc,Youri Tielemans #23 Cracked Ice /23 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Youri Tielemans,2021-22 Panini Prizm Premier League,2022,,23,,,,,
50b73398-0f51-4ea6-a6de-caac3d729fd0,Cobi Jones #48 /500 Patch 2008 Donruss Playoff Sports Legends,Soccer,1.0,10-18-2023,Cobi Jones,2008 Donruss Playoff Sports Legends,2022,,48,,,,,
a6092f33-f240-4926-a7da-f356603ab311,Green Point Stadium #187 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Green Point Stadium,2010 Panini Premium World Cup,2022,,187,,,,,
531d4803-41a9-4b17-9840-8206bc24f05a,Landon Donovan #185 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Landon Donovan,2010 Panini Premium World Cup,2022,,185,,,,,
d16da933-e66d-4f2a-9828-4d7a1c01c38b,Andrew Robertson #144 Future Stars 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Andrew Robertson,2014-15 Topps Premier Club,2022,,144,,,,,
2c950bec-49be-4ec3-8ddb-09777f5c4b19,Cristiano Ronaldo #280 2012 Panini Euro 2012 Stickers,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2012 Panini Euro 2012 Stickers,2022,,280,,,,,
7974b38e-9004-4cd0-8a8d-884a4f49ae84,Ederson #95 Press Proof Green /50 2019-20 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Ederson,2019-20 Panini Prizm Premier League,2022,,95,,,,,
a16f9756-b9d3-4f7e-b14b-50313141a33f,Thierry Henry #3 2006-07 Topps Premier Gold,Soccer,1.0,10-18-2023,Thierry Henry,2006-07 Topps Premier Gold,2022,,3,,,,,
6210a110-39ff-40e4-a6b2-fc0b9ab83042,Bukayo Saka #103 XR Blue /99 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Bukayo Saka,2021-22 Panini Chronicles Soccer,2022,,103,,,,,
1ebac68d-606f-41af-9eb4-cc4caf961264,Aaron Ramsdale #38 New Era 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Aaron Ramsdale,2022 Panini Prizm World Cup,2022,,38,,,,,
ef279c84-008a-4f5d-9ae7-48ba5b2b1865,Marley Ake #CA-MA Chrome Autograph 2020-21 Topps Stadium Club Chrome UEFA UCL,Soccer,1.0,10-18-2023,Marley Ake,2020-21 Topps Stadium Club Chrome UEFA UCL,2022,,CA-MA,,,,,
e5d02fb9-b88d-426a-b330-08cfd9e35395,Dusan Vlahovic #93 Origins 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Dusan Vlahovic,2021-22 Panini Chronicles Soccer,2022,,93,,,,,
77ab8f55-a4b9-41ed-bd63-d9f46bc92ba0,Sami Khedira/Wesley Sneijder #27 Matchups 2014 Panini Prizm World Cup Soccer,Soccer,1.0,10-18-2023,Sami Khedira/Wesley Sneijder,2014 Panini Prizm World Cup Soccer,2022,,27,,,,,
cf42f908-f280-4b87-bab7-8988ed7694f9,Ferran Torres #CA-FT 2021-22 Topps Stadium Club Chrome,Soccer,1.0,10-18-2023,Ferran Torres,2021-22 Topps Stadium Club Chrome,2022,,CA-FT,,,,,
9e4e003e-a05b-4042-ab2f-940020a24827,Zinedine Zidane # 2006 World Soccer Players Cards,Soccer,1.0,10-18-2023,Zinedine Zidane,2006 World Soccer Players Cards,2022,,,,,,,
e2d1678e-44e7-4d02-b5cc-d878b8170145,Didier Drogba #148 2022 Topps Merlin Heritage 97,Soccer,1.0,10-18-2023,Didier Drogba,2022 Topps Merlin Heritage 97,2022,,148,,,,,
